date,time,persons,messages,lab_minutes,week
2019-04-05,07:10:00,x2, Jejeje si,52,14
2019-04-05,07:10:00,x4, Nel jajaja,52,14
2019-04-05,07:11:00,x4, Obvio si! Tú las vas a pagar,53,14
2019-04-05,07:11:00,x5, 🥺,53,14
2019-04-05,07:11:00,x4, 🤭,53,14
2019-04-05,07:11:00,x5, 🥺 tunas verdes,53,14
2019-04-05,07:12:00,x4, <Multimedia omitido>,54,14
2019-04-05,07:47:00,x4, Conste que los chilaquiles se comprarán solos los que llegaron temprano 👌🏻,89,14
2019-04-05,07:48:00,x5, 🥺,90,14
2019-04-05,07:48:00,x5, Ya llegaron ?,90,14
2019-04-05,07:48:00,x5, Yo ya casi llego,90,14
2019-04-05,07:53:00,x5, En dónde están? 🥺,95,14
2019-04-05,07:54:00,x6, Te vemos en el oxxo,96,14
2019-04-05,07:54:00,x5, Va,96,14
2019-04-05,11:11:00,x4, <Multimedia omitido>,293,14
2019-04-05,11:11:00,x4, <Multimedia omitido>,293,14
2019-04-05,14:22:00,x2, Ya nos vamos o que?,484,14
2019-04-05,14:24:00,x4, Si jalo!!!,486,14
2019-04-05,14:24:00,x5, ,486,14
2019-04-05,14:24:00,x2, 😯,486,14
2019-04-08,13:14:00,x4, A qué hora se comerá??,416,15
2019-04-08,13:15:00,x2, Pos no se,417,15
2019-04-08,13:16:00,x6, Acabo de pedir comida,418,15
2019-04-08,13:16:00,x6, Me esperan? Llega a las 2,418,15
2019-04-08,13:16:00,x6, Es q Jesus me distrajo,418,15
2019-04-08,13:16:00,x6, Jajajaja,418,15
2019-04-08,13:17:00,x1, 😂😂😂😂,419,15
2019-04-08,13:21:00,x5, a las 2,423,15
2019-04-08,13:22:00,x5, porque a las 3,424,15
2019-04-08,13:22:00,x1, Apoyo la idea,424,15
2019-04-08,13:28:00,x4, jajajaaja,430,15
2019-04-08,13:28:00,x4, ok,430,15
2019-04-08,16:56:00,x2, Alguien si se va en el bus?,638,15
2019-04-08,16:57:00,x6, Analytics sí,639,15
2019-04-08,17:00:00,x2, Y los de research? Jeje,642,15
2019-04-08,17:20:00,x4, Amonaaas,662,15
2019-04-08,19:36:00,x6, Alguien sabe la pagina de workday?,798,15
2019-04-08,19:36:00,x6, Urgente,798,15
2019-04-08,19:36:00,x2, Como?,798,15
2019-04-08,19:37:00,x6, Si para entrar a workday de la empresa,799,15
2019-04-08,19:37:00,x6, A partir de allí entro al drive no?,799,15
2019-04-08,19:37:00,x1, https,799,15
2019-04-08,19:37:00,x6, Gracias,799,15
2019-04-08,19:38:00,x1, De queso 🧀,800,15
2019-04-09,12:32:00,x6, A q hora comeremos?,374,15
2019-04-09,12:37:00,x1, XD,379,15
2019-04-09,12:38:00,x7, A la 1,380,15
2019-04-09,12:39:00,x4, <Multimedia omitido>,381,15
2019-04-09,12:41:00,x6, Seguros?,383,15
2019-04-09,12:42:00,x6, Según llego 12,384,15
2019-04-09,12:43:00,x2, Digan,385,15
2019-04-09,12:44:00,x4, A favor,386,15
2019-04-09,12:45:00,x6, X2,387,15
2019-04-09,12:47:00,x7, X3,389,15
2019-04-09,13:01:00,x5, Jalo,403,15
2019-04-09,13:15:00,x6, Los esperamos abajo,417,15
2019-04-09,13:19:00,x4, Chi,421,15
2019-04-09,19:13:00,x5, ya he perdido la noción del tiempo ,775,15
2019-04-09,19:19:00,x4, X2,781,15
2019-04-09,19:20:00,x6, Ni aguantan nada,782,15
2019-04-09,19:20:00,x6, Jajajjaja,782,15
2019-04-09,19:27:00,x5, ,789,15
2019-04-09,19:28:00,x2, Jejeje,790,15
2019-04-09,19:29:00,x5, hay palomitas,791,15
2019-04-09,19:29:00,x5, cuando quieran me avisan para ir  a hacerlas ,791,15
2019-04-09,19:29:00,x4, sacaaaaaa,791,15
2019-04-09,19:30:00,x4, <Multimedia omitido>,792,15
2019-04-09,19:31:00,x5, 😱,793,15
2019-04-09,19:31:00,x7, Ya,793,15
2019-04-09,19:31:00,x7, 😁,793,15
2019-04-09,19:31:00,x4, Las palomitas frito!,793,15
2019-04-09,19:31:00,x6, Llanta y rin,793,15
2019-04-09,19:31:00,x4, <Multimedia omitido>,793,15
2019-04-09,19:32:00,x5, 🤔 esa no me la sabía ,794,15
2019-04-09,19:32:00,x6, Te falta barrio amigo,794,15
2019-04-09,19:34:00,x5, nariz de perro gris,796,15
2019-04-09,19:35:00,x6, 🍿,797,15
2019-04-09,19:35:00,x6, ?,797,15
2019-04-09,19:36:00,x5, ay pa' mayo,798,15
2019-04-09,19:37:00,x5, deja que se destrabe y exporte la base y voy,799,15
2019-04-09,19:37:00,x6, Puras promesas!!,799,15
2019-04-09,19:38:00,x5, cuánto le pongo al horno?,800,15
2019-04-09,19:38:00,x5, es que los de arriba calientan un chingo,800,15
2019-04-09,19:57:00,x4, yo digo que ya es hora de la cena,819,15
2019-04-09,19:57:00,x4, que opinan ustedes amiguitos,819,15
2019-04-09,19:57:00,x2, Siii,819,15
2019-04-09,19:57:00,x2, Ya,819,15
2019-04-09,19:57:00,x2, Jeje,819,15
2019-04-09,19:58:00,x6, Llanta y rin,820,15
2019-04-09,19:59:00,x4, quien se lanza un clavado en las promos que haya de pizza,821,15
2019-04-09,19:59:00,x4, safoooooooooo,821,15
2019-04-09,19:59:00,x6, Safo,821,15
2019-04-09,19:59:00,x2, Safo,821,15
2019-04-09,19:59:00,x6, Perdió John 1,821,15
2019-04-09,20:00:00,x4, a favor,822,15
2019-04-09,20:01:00,x2," Aquí no contesto ni Lalo, Jusus y Rodrigo.......así que me salve jeje",823,15
2019-04-09,20:01:00,x7, Safo,823,15
2019-04-09,20:01:00,x6, Pero solo estábamos hablando joany tuúy yo,823,15
2019-04-09,20:01:00,x6, Jajajajaj,823,15
2019-04-09,20:04:00,x5, safo,826,15
2019-04-09,20:13:00,x4, camara ya hace hambre,835,15
2019-04-09,20:13:00,x4, T_T,835,15
2019-04-09,20:19:00,x2, Pos ya,841,15
2019-04-09,20:20:00,x2, Que marca?,842,15
2019-04-09,21:00:00,x6, Nadie tiene hambre,882,15
2019-04-09,21:00:00,x2, Como nooo,882,15
2019-04-09,21:00:00,x5, see y ya me dijeron que no hay cena en casa ,882,15
2019-04-09,21:01:00,x2, Jejeje,883,15
2019-04-09,21:01:00,x6, Pues ustedes dicen,883,15
2019-04-09,21:01:00,x2, Que decimos?,883,15
2019-04-09,21:02:00,x6, Si se va a hacer o no,884,15
2019-04-09,21:02:00,x2, Que?,884,15
2019-04-09,21:02:00,x2, Las pizzas?,884,15
2019-04-09,21:02:00,x6, La cena,884,15
2019-04-09,21:02:00,x2, Pos ya las pedimos,884,15
2019-04-09,21:02:00,x6, @5215522630940 porque está a dieta,884,15
2019-04-09,21:02:00,x6, Ya las pidieron? Mentira jajjajaja,884,15
2019-04-09,21:03:00,x2, Ya,885,15
2019-04-09,21:03:00,x5," sí, Hugo las pidió",885,15
2019-04-09,21:03:00,x6, Ahh ok,885,15
2019-04-09,21:03:00,x6, A Lalo sí le creo,885,15
2019-04-09,21:03:00,x6, Jjajajaja,885,15
2019-04-09,21:03:00,x2, Aaáaaa va va va,885,15
2019-04-09,21:04:00,x4, jajajajaa,886,15
2019-04-09,21:04:00,x4, ya vayan por una cerveza,886,15
2019-04-09,21:04:00,x4, T_T,886,15
2019-04-09,21:04:00,x6, Safo,886,15
2019-04-09,23:08:00,x6," @5215569301075 @5215522630940, Les faltan 3 patadas?",1010,15
2019-04-09,23:10:00,x4, Ya,1012,15
2019-04-09,23:10:00,x4, @5215548788768  tú que dices ya??,1012,15
2019-04-09,23:11:00,x2, Pues como digan,1013,15
2019-04-09,23:11:00,x4, Para ya ir pidiendo el cabify,1013,15
2019-04-09,23:11:00,x6, Sii ya pidanlos,1013,15
2019-04-09,23:11:00,x5, 😭🥺,1013,15
2019-04-09,23:12:00,x6, Jajajajjajajajajsj,1014,15
2019-04-09,23:12:00,x4, Amooonos ya lo pido??,1014,15
2019-04-09,23:12:00,x6, Llanta y rin!!,1014,15
2019-04-09,23:12:00,x5, ya lo estoy ´pidiendo,1014,15
2019-04-09,23:12:00,x4, X2,1014,15
2019-04-09,23:15:00,x5, <Multimedia omitido>,1017,15
2019-04-09,23:15:00,x5, 🥺,1017,15
2019-04-09,23:15:00,x4, Ya lo estáis pidiendo,1017,15
2019-04-09,23:15:00,x6, Tienes q esperar,1017,15
2019-04-09,23:15:00,x4, <Multimedia omitido>,1017,15
2019-04-09,23:15:00,x5, mi mujer dijo que hoy duermo con mi gato ToT,1017,15
2019-04-09,23:17:00,x5, <Multimedia omitido>,1019,15
2019-04-09,23:17:00,x1, <Multimedia omitido>,1019,15
2019-04-09,23:17:00,x6, Vamonos,1019,15
2019-04-09,23:23:00,x4, Por qué no nos dijiste que te faltaba aún,1025,15
2019-04-09,23:23:00,x4, 😒😒😒😒,1025,15
2019-04-09,23:27:00,x2, Por que no vi que ya lo habían pedido jeje,1029,15
2019-04-09,23:27:00,x6, Preguntamos,1029,15
2019-04-09,23:27:00,x4, Na mms te dijimos,1029,15
2019-04-09,23:27:00,x6, Dijiste esto,1029,15
2019-04-09,23:27:00,x4, <Multimedia omitido>,1029,15
2019-04-09,23:29:00,x2," Pues si, pero jamás vi el ok ya vámonos 😂",1031,15
2019-04-09,23:30:00,x4, <Multimedia omitido>,1032,15
2019-04-09,23:30:00,x6, !!,1032,15
2019-04-09,23:30:00,x4, Esto que??,1032,15
2019-04-09,23:32:00,x2, Ooó,1034,15
2019-04-09,23:33:00,x4, <Multimedia omitido>,1035,15
2019-04-09,23:33:00,x6, Jajajaja,1035,15
2019-04-09,23:34:00,x2," Esta bien, ya mañana renunció",1036,15
2019-04-09,23:34:00,x2, 😓,1036,15
2019-04-09,23:34:00,x4, <Multimedia omitido>,1036,15
2019-04-09,23:36:00,x2, <Multimedia omitido>,1038,15
2019-04-09,23:36:00,x4, <Multimedia omitido>,1038,15
2019-04-09,23:36:00,x4, <Multimedia omitido>,1038,15
2019-04-09,23:38:00,x5, 🐶,1040,15
2019-04-09,23:39:00,x4, <Multimedia omitido>,1041,15
2019-04-09,23:40:00,x5, 😒,1042,15
2019-04-09,23:40:00,x5, <Multimedia omitido>,1042,15
2019-04-09,23:40:00,x4, <Multimedia omitido>,1042,15
2019-04-09,23:40:00,x5, <Multimedia omitido>,1042,15
2019-04-09,23:41:00,x4, <Multimedia omitido>,1043,15
2019-04-09,23:41:00,x5, <Multimedia omitido>,1043,15
2019-04-09,23:41:00,x4, <Multimedia omitido>,1043,15
2019-04-09,23:49:00,x4, Alguien ya está en casa???,1051,15
2019-04-09,23:49:00,x4, Avisen,1051,15
2019-04-09,23:50:00,x5, Acabamos de dejar a Rod,1052,15
2019-04-09,23:50:00,x4, Chiidooou,1052,15
2019-04-10,00:00:00,x4, Acabo de dejar a Jesús,1062,15
2019-04-10,00:00:00,x5, <Multimedia omitido>,1062,15
2019-04-10,00:09:00,x1," Ya amigos, todo bien",1071,15
2019-04-10,00:09:00,x6, Ya en casa,1071,15
2019-04-10,00:11:00,x4, <Multimedia omitido>,1073,15
2019-04-10,00:12:00,x5, <Multimedia omitido>,1074,15
2019-04-10,00:13:00,x1, <Multimedia omitido>,1075,15
2019-04-10,00:21:00,x4, Llegué amigos,1083,15
2019-04-10,00:21:00,x1, Yujuuuu,1083,15
2019-04-10,00:21:00,x1, 😊,1083,15
2019-04-10,00:21:00,x4, Descansen,1083,15
2019-04-10,00:23:00,x5, Igual yo,1085,15
2019-04-10,00:23:00,x5, A domani,1085,15
2019-04-10,00:23:00,x5, 😴👌,1085,15
2019-04-10,00:25:00,x7, <Multimedia omitido>,1087,15
2019-04-10,13:37:00,x4, a que hora se comera?,439,15
2019-04-10,13:38:00,x5, muero,440,15
2019-04-10,13:38:00,x5, ,440,15
2019-04-10,13:38:00,x2, A las 2,440,15
2019-04-10,13:39:00,x5, 🥺 si? para ir por unas papas porque me ruge chido,441,15
2019-04-10,13:39:00,x7, No ma,441,15
2019-04-10,13:39:00,x7, ☹,441,15
2019-04-10,13:39:00,x2, Jejeje no pos a la hora que digan,441,15
2019-04-10,13:40:00,x4, 2 no??,442,15
2019-04-10,13:47:00,x7, Yei,449,15
2019-04-10,13:56:00,x1, Vámonos,458,15
2019-04-10,13:56:00,x2, Pos vamos,458,15
2019-04-10,13:57:00,x6, Vamos,459,15
2019-04-10,13:57:00,x4, Amooooo,459,15
2019-04-11,13:21:00,x7, Vamo,423,15
2019-04-11,13:21:00,x7, A comer,423,15
2019-04-11,13:22:00,x4, x2,424,15
2019-04-11,13:22:00,x6, @5215548788768 está perdido,424,15
2019-04-11,13:23:00,x5, <Multimedia omitido>,425,15
2019-04-11,13:25:00,x6, <Multimedia omitido>,427,15
2019-04-11,13:26:00,x5, CC a la jefa,428,15
2019-04-11,13:31:00,x4, jajaja,433,15
2019-04-11,13:31:00,x4, calmate lalo,433,15
2019-04-11,13:31:00,x5, Screenshot!,433,15
2019-04-11,13:31:00,x5, iré de chiva con la boss,433,15
2019-04-11,13:31:00,x5, ,433,15
2019-04-11,13:31:00,x4, ¬¬,433,15
2019-04-11,13:31:00,x4, T_T,433,15
2019-04-11,13:32:00,x5, chantaje le dicen...,434,15
2019-04-11,13:50:00,x5, entonces?,452,15
2019-04-11,13:53:00,x6, Entonces q?,455,15
2019-04-11,13:54:00,x5, a qué hora comemos ToT,456,15
2019-04-11,13:54:00,x6, Jon1 está en junta,456,15
2019-04-11,13:55:00,x5, 🥺,457,15
2019-04-11,13:56:00,x4, aque hora sale,458,15
2019-04-11,13:56:00,x4, saben?,458,15
2019-04-11,13:56:00,x6, No,458,15
2019-04-11,14:15:00,x2, Ya están comiendo?,477,15
2019-04-11,14:15:00,x6, Te estamos esperando,477,15
2019-04-11,14:15:00,x4, no frito,477,15
2019-04-11,14:15:00,x4, ¬¬,477,15
2019-04-11,14:15:00,x5, 🥺,477,15
2019-04-11,14:15:00,x2, Ya mero salgo,477,15
2019-04-11,14:15:00,x5, me siento mareado,477,15
2019-04-11,14:16:00,x4, x2,478,15
2019-04-11,14:16:00,x5, 😵,478,15
2019-04-11,14:22:00,x4, @5215548788768 te vemos abajo,484,15
2019-04-11,14:22:00,x4, Morimos de hambre,484,15
2019-04-11,15:51:00,x5," oigan, alguien sabe en dónde podría arreglar una pantalla de un celular (estrellada) que no me cobre  más de lo que vale el celular",573,15
2019-04-11,16:05:00,x4, ammm🤔🤔,587,15
2019-04-11,16:05:00,x4, ño se,587,15
2019-04-11,16:06:00,x5, buuu,588,15
2019-04-11,16:07:00,x6, En la plaza de la computación,589,15
2019-04-11,16:07:00,x5, ahí roban ,589,15
2019-04-11,16:07:00,x6, No dijiste q no roben,589,15
2019-04-11,16:08:00,x5, y que no roben,590,15
2019-04-11,16:08:00,x5, ,590,15
2019-04-11,17:09:00,x4, Me abandonaron fritos,651,15
2019-04-11,17:09:00,x4, 😭😭😒😒,651,15
2019-04-11,17:09:00,x6, Perdón es q nos queda mucho mejor tacubaya,651,15
2019-04-11,17:10:00,x4, <Multimedia omitido>,652,15
2019-04-11,17:10:00,x5, Avisan quién llega primero,652,15
2019-04-11,17:10:00,x4, Si,652,15
2019-04-11,17:10:00,x5, <Multimedia omitido>,652,15
2019-04-11,17:10:00,x4, Seguro ellos,652,15
2019-04-11,17:10:00,x5, Crees?,652,15
2019-04-11,17:10:00,x4, Sip,652,15
2019-04-11,17:11:00,x5, <Multimedia omitido>,653,15
2019-04-11,17:21:00,x6, Van en la glorieta?,663,15
2019-04-11,17:22:00,x4, En efecto,664,15
2019-04-11,17:22:00,x4, Ya nos pasaron?,664,15
2019-04-11,17:22:00,x6, Estamos atras de ustedes,664,15
2019-04-11,17:22:00,x4, <Multimedia omitido>,664,15
2019-04-11,17:22:00,x6, Jajaja,664,15
2019-04-11,17:22:00,x4, Sentados?,664,15
2019-04-11,17:22:00,x4, Jajaja,664,15
2019-04-11,17:22:00,x6, Obvio,664,15
2019-04-11,17:23:00,x5, <Multimedia omitido>,665,15
2019-04-11,17:23:00,x5, <Multimedia omitido>,665,15
2019-04-11,17:23:00,x4, <Multimedia omitido>,665,15
2019-04-11,17:39:00,x5, Ya llegaron?,681,15
2019-04-11,17:43:00,x6, Vamos llegando,685,15
2019-04-11,17:43:00,x6, A tacubaya,685,15
2019-04-11,17:44:00,x4, 😒😒🙄,686,15
2019-04-11,17:45:00,x4, <Multimedia omitido>,687,15
2019-04-11,17:45:00,x5, No lo sé Rick,687,15
2019-04-11,17:45:00,x7, ubicación,687,15
2019-04-11,17:48:00,x5, Todavía no llegan ,690,15
2019-04-11,17:48:00,x6, Yo ya,690,15
2019-04-11,17:48:00,x6, Es q nos fuimos en camiones diferentes,690,15
2019-04-11,17:49:00,x5, 🤔,691,15
2019-04-11,17:57:00,x6, <Multimedia omitido>,699,15
2019-04-11,17:57:00,x6, Al revés pero ay ta,699,15
2019-04-11,17:59:00,x2, Jejje su edición toda chafa,701,15
2019-04-11,17:59:00,x2, 😂😂,701,15
2019-04-11,17:59:00,x1," Se les dijo, se les advirtió",701,15
2019-04-11,17:59:00,x4, Jajajaja,701,15
2019-04-11,18:00:00,x4, Ya estoy en chapu,702,15
2019-04-11,18:00:00,x2, Pero yo ya estoy a 10 min de mi casa 😬,702,15
2019-04-11,18:00:00,x4, <Multimedia omitido>,702,15
2019-04-11,18:00:00,x2," No ma, menos de una hora 😱",702,15
2019-04-11,18:00:00,x2, Esta cabron esto,702,15
2019-04-11,18:00:00,x1," Nosotros en Centro Médico, amixes",702,15
2019-04-11,18:00:00,x1, 🙂,702,15
2019-04-11,18:01:00,x2," La neta, que chido que todos llegaremos temprano",703,15
2019-04-11,18:01:00,x2, Ya nos toca descansar tantito,703,15
2019-04-11,18:01:00,x4, Aiñ 😭,703,15
2019-04-11,18:03:00,x4, Y acá no pinches pasa el metro 😭😒,705,15
2019-04-11,18:04:00,x5, En Sevilla se quedó cochino metro,706,15
2019-04-11,18:04:00,x1," Sobre todo ustedes, que se han rifado a madrugar dos días seguidos. 😱",706,15
2019-04-11,18:04:00,x4, Naaa yo dije espero el otro y no llega,706,15
2019-04-11,18:05:00,x1," Ánimo, lo bueno es que ya están en el metro, recuerden lo que dice @5215521392914, ""podría ser peor...""",707,15
2019-04-11,18:05:00,x1, XD,707,15
2019-04-11,18:06:00,x5, Hace un chingo de calor,708,15
2019-04-11,18:06:00,x4, <Multimedia omitido>,708,15
2019-04-11,18:15:00,x2, Jejeje,717,15
2019-04-12,06:50:00,x4, Somos ricos!,32,15
2019-04-12,06:50:00,x4, <Multimedia omitido>,32,15
2019-04-12,06:52:00,x1, Estamos ricos 😏,34,15
2019-04-12,06:53:00,x5, Ya cayó la gorda?😱,35,15
2019-04-12,06:53:00,x5, 😏,35,15
2019-04-12,06:55:00,x6, Yahoo!! A pagar!!,37,15
2019-04-12,06:55:00,x6, Jajajajaja,37,15
2019-04-12,06:56:00,x5, Donas !!!🍩,38,15
2019-04-12,06:56:00,x5, 🤤,38,15
2019-04-12,07:01:00,x4, Jajajajajaja,43,15
2019-04-12,07:02:00,x4, <Multimedia omitido>,44,15
2019-04-12,08:05:00,x5, Llego en 15,107,15
2019-04-12,08:06:00,x5, Dónde andan?,108,15
2019-04-12,08:06:00,x6, En el city market,108,15
2019-04-12,08:06:00,x6, Donde te vemos?,108,15
2019-04-12,08:08:00,x5, Irán por chilaquiles?,110,15
2019-04-12,08:08:00,x4, Nel tamales,110,15
2019-04-12,08:08:00,x4, Jajajaja,110,15
2019-04-12,08:09:00,x5, 🤔,111,15
2019-04-12,08:14:00,x5, Siguen en el city?,116,15
2019-04-12,08:14:00,x4, Chi,116,15
2019-04-12,08:17:00,x5, Voy,119,15
2019-04-12,08:17:00,x5, 🙂,119,15
2019-04-12,08:18:00,x4, Ok estamos en el pan,120,15
2019-04-12,08:18:00,x5, 👌,120,15
2019-04-12,14:45:00,x5, vieron eso?,507,15
2019-04-12,14:46:00,x4, este man!,508,15
2019-04-12,14:46:00,x4, jajajaja,508,15
2019-04-12,14:46:00,x2, Que?,508,15
2019-04-12,14:48:00,x5, se quieren closhar a @5215522630940,510,15
2019-04-12,14:48:00,x5, ,510,15
2019-04-12,14:50:00,x4, <Multimedia omitido>,512,15
2019-04-12,14:52:00,x5, el compa de su acá,514,15
2019-04-12,14:52:00,x5, le echó el cambio de luces,514,15
2019-04-12,14:53:00,x6, Hajalas Joany!!,515,15
2019-04-12,14:53:00,x6, 😨,515,15
2019-04-12,14:53:00,x6, Mi teoría convirtiéndose pronóstico!!,515,15
2019-04-12,14:53:00,x4, Jajajajaja weee qué diablos es eso,515,15
2019-04-12,14:54:00,x2, Digamos que tu hipótesis comienza a ser real je,516,15
2019-04-12,14:55:00,x6, Uno q la quiere ir mentalizando y no aprovecha,517,15
2019-04-12,14:55:00,x6, Jajajajaja,517,15
2019-04-12,14:56:00,x1, 😂😂😂😂,518,15
2019-04-12,14:56:00,x1, <Multimedia omitido>,518,15
2019-04-12,14:56:00,x6, Jajajajajjajajajja,518,15
2019-04-12,14:57:00,x4, <Multimedia omitido>,519,15
2019-04-12,14:57:00,x4, <Multimedia omitido>,519,15
2019-04-12,14:59:00,x5, ese meme me ofende ,521,15
2019-04-15,08:13:00,x5, 😴,115,16
2019-04-15,08:13:00,x5, Dónde están?,115,16
2019-04-15,08:13:00,x4, Pos en el City Market,115,16
2019-04-15,08:14:00,x5, 😯,116,16
2019-04-15,08:20:00,x5, Siguen ahí?,122,16
2019-04-15,08:22:00,x4, Vamos de salida,124,16
2019-04-15,08:28:00,x5, 😴,130,16
2019-04-15,13:06:00,x5, a qué hora comeremos?,408,16
2019-04-15,13:07:00,x4, si a que hora?,409,16
2019-04-15,13:12:00,x5, 🥺,414,16
2019-04-15,13:13:00,x1, Ya vamos,415,16
2019-04-15,13:13:00,x6, Cuando digan,415,16
2019-04-15,13:14:00,x5, 🤔,416,16
2019-04-15,13:19:00,x1, A la una cuarenta,421,16
2019-04-15,13:20:00,x5, vaaaa,422,16
2019-04-15,13:21:00,x4, vaaaa,423,16
2019-04-15,14:35:00,x4, Cámara @5215548788768,497,16
2019-04-15,15:01:00,x5, Bajamos al casava,523,16
2019-04-15,17:22:00,x4, Se quedan???,664,16
2019-04-16,11:51:00,x4, A qué hora se comerá???,333,16
2019-04-16,12:01:00,x6, 1 o 1,343,16
2019-04-16,12:03:00,x4, 1,345,16
2019-04-16,12:07:00,x5, it's ok!,349,16
2019-04-16,12:09:00,x4, <Multimedia omitido>,351,16
2019-04-16,12:15:00,x1, 🤣🤣🤣🤣,357,16
2019-04-17,09:38:00,x4, Es buen momento que digamos si salimos temprano 🤣🤣 obvio terminando la junta,200,16
2019-04-17,09:44:00,x5," sale, te veo",206,16
2019-04-17,09:44:00,x4, <Multimedia omitido>,206,16
2019-04-17,09:44:00,x4, <Multimedia omitido>,206,16
2019-04-17,09:45:00,x5, 👀,207,16
2019-04-17,09:45:00,x7, 👀,207,16
2019-04-17,09:46:00,x6," Ok, vas",208,16
2019-04-17,09:47:00,x5, 👌,209,16
2019-04-17,09:50:00,x4, <Multimedia omitido>,212,16
2019-04-17,10:31:00,x7, Ahora,253,16
2019-04-17,10:34:00,x6, Vas @5215522630940 !!!,256,16
2019-04-17,14:57:00,x2, Ya o que?,519,16
2019-04-17,14:58:00,x4," ya, empiecen a guardar compas",520,16
2019-04-17,14:58:00,x2, Vale,520,16
2019-04-22,12:56:00,x2, A que hora comeremos?,398,17
2019-04-22,12:56:00,x2, 1,398,17
2019-04-22,12:57:00,x5, va,399,17
2019-04-22,12:57:00,x4, vaa,399,17
2019-04-22,13:45:00,x4, A qué hora vamos a comer,447,17
2019-04-22,13:45:00,x2, Pos ya no?,447,17
2019-04-22,13:45:00,x4, Que no tienes junta @5215548788768 ?,447,17
2019-04-22,13:45:00,x4, Si ya vamos,447,17
2019-04-22,13:46:00,x2, Pos ya no jeje,448,17
2019-04-22,13:46:00,x4, Pos ya vamas a comer,448,17
2019-04-22,14:53:00,x7, <Multimedia omitido>,515,17
2019-04-22,14:54:00,x4, Jajajajaja,516,17
2019-04-22,15:23:00,x5, https,545,17
2019-04-22,15:24:00,x1, Que temblo 😳,546,17
2019-04-22,15:24:00,x2, Sii,546,17
2019-04-22,15:25:00,x5, un buen de veces D,547,17
2019-04-22,15:25:00,x1, Si estábamos sirviéndonos café,547,17
2019-04-22,15:25:00,x1, 🤔,547,17
2019-04-22,15:26:00,x4, jajaja chi,548,17
2019-04-22,15:30:00,x5, 😣,552,17
2019-04-22,16:24:00,x2," Amigos, ya comienzan a llegar las nubes negras 😱",606,17
2019-04-22,16:25:00,x5, ah nu ma,607,17
2019-04-22,16:25:00,x5, es cuando comienzo a pensar si fue buena idea cambiarme de trabajo ToT,607,17
2019-04-22,16:28:00,x4, te calmaaaaaaaaaas!,610,17
2019-04-22,16:28:00,x5, 🥺,610,17
2019-04-22,16:28:00,x2, Jejeje no ma Lalo,610,17
2019-04-22,16:28:00,x2, 😂😂😂,610,17
2019-04-22,16:29:00,x6, Se tenía que decir y se dijo!!,611,17
2019-04-22,16:29:00,x5, 😒,611,17
2019-04-22,16:31:00,x2, Jejeje,613,17
2019-04-22,16:32:00,x7, Parangaracutirimicuaro,614,17
2019-04-22,16:40:00,x4, Jajajajaja baja,622,17
2019-04-22,16:40:00,x4, Ese baja no iba 🙄,622,17
2019-04-22,16:41:00,x2, Jejejeje,623,17
2019-04-22,17:17:00,x2, A que hora nos bajamos?,659,17
2019-04-22,17:17:00,x4, 5,659,17
2019-04-22,17:17:00,x2, Va,659,17
2019-04-22,17:17:00,x2, Para ir guardando,659,17
2019-04-22,17:17:00,x5, POR SI LAS FLIES ,659,17
